session,trial,maze,regime,correct,chosen,correct_exit,ml_alt,looked_ml_alt,n_other_alt_looked,looked_any_unchosen,first_unchosen_look,first_look_is_ml,window_start_ms,n_fixations_in_window
june_27_g0,376,6,sequential,False,LU,RU,RU,False,0,False,,,4354.0,8
june_27_g0,377,5,sequential,False,LU,RD,RD,False,0,False,,,3889.0,6
june_27_g0,378,4,sequential,True,RU,RU,RD,False,0,False,,,4325.0,8
june_27_g0,379,5,sequential,True,LU,LU,RU,False,1,True,LD,False,4471.0,9
june_27_g0,382,4,sequential,True,RD,RD,RU,False,0,False,,,4274.0,12
june_27_g0,383,3,hierarchical,False,LU,RD,RD,False,0,False,,,4278.0,10
june_27_g0,384,4,sequential,False,LU,RU,RU,False,0,False,,,4398.0,10
june_27_g0,385,4,sequential,True,RD,RD,RU,False,0,False,,,4493.0,10
june_27_g0,386,6,sequential,True,LD,LD,LU,False,0,False,,,4602.0,8
june_27_g0,387,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4569.0,10
june_27_g0,390,5,sequential,True,RU,RU,LD,False,0,False,,,4260.0,8
june_27_g0,391,3,hierarchical,True,RU,RU,LD,False,0,False,,,5044.0,10
june_27_g0,392,5,sequential,True,LU,LU,RU,False,0,False,,,4137.0,11
june_27_g0,393,2,hierarchical,True,RU,RU,RD,False,0,False,,,4565.0,11
june_27_g0,394,2,hierarchical,True,LU,LU,LD,False,0,False,,,4347.0,9
june_27_g0,395,6,sequential,True,LU,LU,LD,False,0,False,,,4661.0,12
june_27_g0,396,3,hierarchical,True,RU,RU,LD,False,0,False,,,4607.0,10
june_27_g0,397,6,sequential,True,RU,RU,LU,False,0,False,,,4620.0,7
june_27_g0,398,4,sequential,True,RU,RU,RD,False,1,True,LU,False,4501.0,11
june_27_g0,399,4,sequential,True,LU,LU,LD,False,0,False,,,4435.0,9
june_27_g0,400,6,sequential,True,LU,LU,LD,False,0,False,,,4340.0,9
june_27_g0,402,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3940.0,8
june_27_g0,403,1,hierarchical,True,LU,LU,LD,False,0,False,,,4067.0,9
june_27_g0,404,4,sequential,True,RU,RU,RD,False,0,False,,,4389.0,4
june_27_g0,406,5,sequential,True,RU,RU,LD,False,0,False,,,4408.0,10
june_27_g0,407,4,sequential,True,LU,LU,LD,True,0,True,LD,True,4272.0,14
june_27_g0,409,5,sequential,False,RU,LD,LD,False,0,False,,,4456.0,6
june_27_g0,410,6,sequential,True,RD,RD,RU,False,0,False,,,3863.0,8
june_27_g0,412,3,hierarchical,True,LD,LD,RU,False,0,False,,,4530.0,15
june_27_g0,413,5,sequential,True,RU,RU,LD,False,0,False,,,4780.0,5
june_27_g0,414,6,sequential,True,LU,LU,LD,False,0,False,,,4308.0,13
june_27_g0,415,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4709.0,12
june_27_g0,416,3,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4212.0,14
june_27_g0,417,5,sequential,True,RU,RU,LD,False,0,False,,,4524.0,9
june_27_g0,419,3,hierarchical,True,LD,LD,RU,False,0,False,,,4492.0,14
june_27_g0,420,2,hierarchical,False,LU,RU,RU,False,0,False,,,4593.0,11
june_27_g0,421,5,sequential,True,RU,RU,LD,False,0,False,,,4637.0,8
june_27_g0,422,6,sequential,True,RU,RU,LU,False,0,False,,,4077.0,11
june_27_g0,423,1,hierarchical,True,LD,LD,LU,False,0,False,,,4498.0,6
june_27_g0,424,5,sequential,True,LU,LU,RU,False,0,False,,,4179.0,14
june_27_g0,426,4,sequential,True,RD,RD,RU,False,0,False,,,4057.0,5
june_27_g0,427,5,sequential,True,RU,RU,LD,False,0,False,,,4480.0,9
june_27_g0,429,4,sequential,False,LU,RU,RU,False,0,False,,,4320.0,9
june_27_g0,430,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4965.0,10
june_27_g0,431,2,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4343.0,15
june_27_g0,432,6,sequential,False,RU,LU,LU,False,0,False,,,4257.0,5
june_27_g0,434,4,sequential,True,RU,RU,RD,True,0,True,RD,True,4340.0,9
june_27_g0,435,3,hierarchical,False,RU,LU,LU,False,0,False,,,4115.0,15
june_27_g0,437,2,hierarchical,False,LU,RU,RU,False,1,True,LD,False,4895.0,10
june_27_g0,438,4,sequential,True,RD,RD,RU,False,0,False,,,4058.0,13
june_27_g0,439,3,hierarchical,True,LU,LU,LD,False,0,False,,,4140.0,10
june_27_g0,440,2,hierarchical,True,RU,RU,RD,False,1,True,LU,False,4993.0,11
june_27_g0,442,4,sequential,True,RD,RD,RU,True,0,True,RU,True,4319.0,15
june_27_g0,443,1,hierarchical,True,LU,LU,LD,False,0,False,,,4183.0,15
june_27_g0,444,5,sequential,True,RU,RU,LD,False,0,False,,,4317.0,11
june_27_g0,446,3,hierarchical,True,LD,LD,RU,False,0,False,,,5197.0,15
june_27_g0,447,6,sequential,True,LU,LU,LD,False,0,False,,,4603.0,10
june_27_g0,450,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4342.0,13
june_27_g0,451,5,sequential,False,RU,LD,LD,False,0,False,,,4819.0,5
june_27_g0,452,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4568.0,15
june_27_g0,453,2,hierarchical,True,RD,RD,RU,False,0,False,,,4522.0,13
june_27_g0,454,3,hierarchical,True,RU,RU,LD,False,0,False,,,4735.0,9
june_27_g0,455,3,hierarchical,True,RD,RD,RU,False,0,False,,,4184.0,14
june_27_g0,456,1,hierarchical,True,RU,RU,RD,False,0,False,,,4718.0,7
june_27_g0,457,5,sequential,True,LU,LU,RU,False,0,False,,,4133.0,6
june_27_g0,458,3,hierarchical,False,LU,RD,RD,False,0,False,,,4473.0,8
june_27_g0,459,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3855.0,13
june_27_g0,460,6,sequential,True,RU,RU,LU,False,0,False,,,5125.0,15
june_27_g0,463,1,hierarchical,True,LU,LU,LD,False,0,False,,,4621.0,9
june_27_g0,464,6,sequential,True,LU,LU,LD,True,0,True,LD,True,4467.0,12
june_27_g0,465,6,sequential,True,RU,RU,LU,False,0,False,,,9599.0,9
june_27_g0,466,5,sequential,True,RU,RU,LD,False,0,False,,,4403.0,11
june_27_g0,468,4,sequential,True,RD,RD,RU,False,0,False,,,4276.0,15
june_27_g0,470,1,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4171.0,8
june_27_g0,471,4,sequential,False,LU,RU,RU,False,0,False,,,4585.0,12
june_27_g0,472,6,sequential,True,RU,RU,LU,False,0,False,,,4471.0,9
june_27_g0,473,6,sequential,True,LD,LD,LU,False,0,False,,,4445.0,9
june_27_g0,474,3,hierarchical,True,LU,LU,LD,False,0,False,,,4870.0,12
june_27_g0,475,3,hierarchical,True,LU,LU,LD,False,0,False,,,4087.0,7
june_27_g0,476,3,hierarchical,False,RD,LU,LU,False,0,False,,,4086.0,9
june_27_g0,477,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4675.0,6
june_27_g0,478,3,hierarchical,False,RU,LD,LD,False,0,False,,,4992.0,7
june_27_g0,479,6,sequential,True,RU,RU,LU,False,0,False,,,4165.0,10
june_27_g0,481,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4602.0,7
june_27_g0,482,3,hierarchical,False,LD,RU,RU,False,0,False,,,4562.0,5
june_27_g0,486,5,sequential,True,LD,LD,RU,False,0,False,,,4639.0,7
june_27_g0,487,5,sequential,True,LD,LD,RU,False,0,False,,,4612.0,12
june_27_g0,489,3,hierarchical,False,RD,LU,LU,True,0,True,LU,True,4292.0,10
june_27_g0,490,3,hierarchical,False,LD,RU,RU,False,0,False,,,4696.0,6
june_27_g0,492,3,hierarchical,False,RD,LU,LU,False,0,False,,,4081.0,9
june_27_g0,493,6,sequential,True,LD,LD,LU,False,0,False,,,4543.0,15
june_27_g0,494,6,sequential,True,RU,RU,LU,False,0,False,,,4078.0,15
june_27_g0,496,6,sequential,True,RU,RU,LU,False,0,False,,,4264.0,15
june_27_g0,497,4,sequential,False,RD,LU,LU,False,1,True,LD,False,4340.0,12
june_27_g0,498,4,sequential,True,RD,RD,RU,False,0,False,,,4391.0,10
june_27_g0,499,4,sequential,False,RU,LU,LU,False,0,False,,,4304.0,10
june_27_g0,500,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,6053.0,9
june_27_g0,501,3,hierarchical,True,RU,RU,LD,False,0,False,,,4586.0,9
june_27_g0,502,3,hierarchical,True,RD,RD,RU,False,0,False,,,4079.0,12
june_27_g0,504,5,sequential,True,LU,LU,RU,False,0,False,,,4302.0,13
june_27_g0,505,1,hierarchical,True,RU,RU,RD,False,0,False,,,4947.0,5
june_27_g0,506,2,hierarchical,False,LU,RD,RD,False,0,False,,,4342.0,6
june_27_g0,507,6,sequential,True,LU,LU,LD,False,0,False,,,4409.0,14
june_27_g0,509,2,hierarchical,False,LU,LD,LD,True,0,True,LD,True,4678.0,9
june_27_g0,510,6,sequential,True,RD,RD,RU,False,0,False,,,3905.0,8
june_27_g0,511,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4133.0,15
june_27_g0,513,5,sequential,True,RD,RD,LU,False,0,False,,,4243.0,11
june_27_g0,514,3,hierarchical,False,LU,RD,RD,False,0,False,,,4434.0,8
june_27_g0,515,4,sequential,True,LD,LD,LU,False,0,False,,,4670.0,9
june_27_g0,517,5,sequential,True,RD,RD,LU,False,0,False,,,4258.0,17
june_27_g0,519,4,sequential,True,LU,LU,LD,False,0,False,,,4528.0,9
june_27_g0,520,6,sequential,True,RD,RD,RU,True,0,True,RU,True,5619.0,13
june_27_g0,521,2,hierarchical,True,LD,LD,LU,False,0,False,,,7848.0,13
june_27_g0,522,5,sequential,False,LU,RU,RU,False,0,False,,,4296.0,9
june_27_g0,523,4,sequential,True,LD,LD,LU,True,0,True,LU,True,5033.0,15
june_27_g0,524,5,sequential,True,RD,RD,LU,False,0,False,,,3883.0,18
june_27_g0,525,3,hierarchical,False,RD,LD,LD,False,0,False,,,4736.0,7
june_27_g0,526,6,sequential,True,RU,RU,LU,False,0,False,,,4145.0,12
june_27_g0,527,3,hierarchical,True,LU,LU,LD,False,0,False,,,4144.0,7
june_27_g0,529,5,sequential,True,RD,RD,LU,False,0,False,,,4150.0,2
june_27_g0,531,1,hierarchical,True,RD,RD,RU,False,0,False,,,4439.0,2
june_27_g0,533,5,sequential,True,RD,RD,LU,True,0,True,LU,True,4163.0,15
june_27_g0,536,5,sequential,True,RD,RD,LU,False,1,True,LD,False,3851.0,2
june_27_g0,537,5,sequential,False,LU,RU,RU,False,0,False,,,4524.0,8
june_27_g0,539,3,hierarchical,False,LU,RU,RU,False,0,False,,,4923.0,8
june_27_g0,542,3,hierarchical,False,RD,LD,LD,False,0,False,,,4735.0,2
june_27_g0,543,6,sequential,False,LU,LD,LD,False,0,False,,,4721.0,12
june_27_g0,544,1,hierarchical,False,LU,RD,RD,False,0,False,,,4464.0,8
june_27_g0,545,5,sequential,True,RD,RD,LU,False,0,False,,,4099.0,11
june_27_g0,546,5,sequential,True,RU,RU,LD,False,0,False,,,4519.0,15
june_27_g0,547,6,sequential,False,RU,LU,LU,False,0,False,,,4563.0,7
june_27_g0,548,6,sequential,True,RU,RU,LU,False,0,False,,,4407.0,18
june_27_g0,549,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4358.0,15
june_27_g0,550,5,sequential,True,LU,LU,RU,False,0,False,,,4204.0,7
june_27_g0,553,4,sequential,False,LU,RU,RU,False,0,False,,,4324.0,3
june_27_g0,554,4,sequential,True,LD,LD,LU,False,0,False,,,4792.0,9
june_27_g0,555,4,sequential,True,RD,RD,RU,False,1,True,LD,False,4250.0,14
june_27_g0,556,3,hierarchical,True,RU,RU,LD,False,0,False,,,4820.0,5
june_27_g0,557,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4801.0,8
june_27_g0,558,2,hierarchical,False,LU,RU,RU,False,0,False,,,4682.0,9
june_27_g0,559,4,sequential,False,LU,RU,RU,False,0,False,,,4376.0,10
june_27_g0,560,3,hierarchical,True,RU,RU,LD,False,0,False,,,4833.0,6
june_27_g0,561,4,sequential,True,LD,LD,LU,False,0,False,,,4686.0,8
june_27_g0,562,2,hierarchical,False,RU,RD,RD,False,1,True,LD,False,4692.0,10
june_27_g0,563,4,sequential,False,LU,RU,RU,False,0,False,,,4823.0,5
june_27_g0,565,6,sequential,False,RU,LU,LU,False,0,False,,,4805.0,2
june_27_g0,566,6,sequential,False,LD,LU,LU,False,0,False,,,5248.0,9
june_27_g0,567,2,hierarchical,False,LD,RD,RD,False,0,False,,,4508.0,5
june_27_g0,568,4,sequential,True,RU,RU,RD,False,0,False,,,4424.0,10
june_27_g0,569,4,sequential,False,LU,RU,RU,False,1,True,LD,False,4700.0,12
june_27_g0,570,5,sequential,True,RD,RD,LU,False,0,False,,,4126.0,12
june_27_g0,571,2,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4343.0,16
june_27_g0,572,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4510.0,7
june_27_g0,574,4,sequential,True,RU,RU,RD,False,0,False,,,5187.0,4
june_27_g0,575,6,sequential,False,LU,LD,LD,False,0,False,,,4725.0,12
june_27_g0,576,6,sequential,True,LD,LD,LU,False,0,False,,,4740.0,17
june_27_g0,578,5,sequential,False,LU,RU,RU,False,0,False,,,4297.0,7
june_27_g0,582,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4783.0,11
june_27_g0,583,2,hierarchical,True,LD,LD,LU,False,0,False,,,4466.0,14
june_27_g0,584,5,sequential,True,RD,RD,LU,True,0,True,LU,True,4108.0,5
june_27_g0,585,1,hierarchical,True,RD,RD,RU,False,0,False,,,4464.0,12
june_27_g0,586,6,sequential,True,LU,LU,LD,False,0,False,,,5487.0,5
june_27_g0,588,2,hierarchical,False,LU,RD,RD,False,0,False,,,4554.0,11
june_27_g0,589,5,sequential,True,RU,RU,LD,False,0,False,,,4246.0,6
june_27_g0,594,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4767.0,14
june_27_g0,595,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4756.0,11
june_27_g0,596,4,sequential,False,LU,RU,RU,False,0,False,,,4369.0,8
june_27_g0,597,5,sequential,False,LU,RU,RU,False,0,False,,,4261.0,5
june_27_g0,598,2,hierarchical,False,LD,LU,LU,False,0,False,,,4512.0,8
june_27_g0,599,2,hierarchical,True,LU,LU,LD,False,0,False,,,5492.0,10
june_27_g0,600,5,sequential,True,RU,RU,LD,False,0,False,,,4732.0,15
june_27_g0,601,3,hierarchical,True,RU,RU,LD,False,0,False,,,4544.0,6
june_27_g0,604,4,sequential,False,LU,RU,RU,False,1,True,LD,False,4351.0,12
june_27_g0,606,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4465.0,13
june_27_g0,607,4,sequential,True,LU,LU,LD,False,0,False,,,4614.0,6
june_27_g0,608,5,sequential,True,RU,RU,LD,False,0,False,,,4525.0,5
june_27_g0,609,3,hierarchical,True,LU,LU,LD,False,0,False,,,4082.0,9
june_27_g0,611,2,hierarchical,True,RD,RD,RU,False,0,False,,,4671.0,10
june_27_g0,613,5,sequential,True,LU,LU,RU,False,0,False,,,4519.0,6
june_27_g0,614,3,hierarchical,True,RD,RD,RU,False,0,False,,,4637.0,1
june_27_g0,615,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4589.0,6
june_27_g0,617,4,sequential,True,LD,LD,LU,False,0,False,,,5377.0,11
june_27_g0,618,1,hierarchical,True,RU,RU,RD,False,1,True,LD,False,5118.0,14
june_27_g0,620,5,sequential,False,LU,LD,LD,False,0,False,,,5141.0,3
june_27_g0,621,4,sequential,False,LU,LD,LD,False,0,False,,,4500.0,11
june_27_g0,622,6,sequential,True,RU,RU,LU,False,0,False,,,4083.0,13
june_27_g0,623,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4618.0,10
june_27_g0,624,5,sequential,False,LU,RD,RD,False,0,False,,,3911.0,7
june_27_g0,625,3,hierarchical,True,RU,RU,LD,False,0,False,,,4850.0,6
june_27_g0,626,4,sequential,True,LU,LU,LD,True,0,True,LD,True,4670.0,13
june_27_g0,627,6,sequential,True,RU,RU,LU,True,1,True,LU,True,4542.0,14
june_27_g0,628,5,sequential,True,LU,LU,RU,False,0,False,,,4338.0,11
june_27_g0,629,6,sequential,True,RU,RU,LU,False,0,False,,,4239.0,2
june_27_g0,630,6,sequential,False,RU,LU,LU,False,0,False,,,4373.0,6
june_27_g0,631,2,hierarchical,True,LU,LU,LD,False,0,False,,,4716.0,11
june_27_g0,632,5,sequential,True,RD,RD,LU,False,0,False,,,3919.0,9
june_27_g0,633,5,sequential,True,RU,RU,LD,False,0,False,,,4612.0,11
june_27_g0,636,2,hierarchical,False,RU,RD,RD,False,0,False,,,4950.0,6
june_27_g0,640,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4610.0,16
june_27_g0,641,2,hierarchical,False,RU,LD,LD,False,0,False,,,4529.0,7
june_27_g0,642,3,hierarchical,True,RU,RU,LD,False,0,False,,,4563.0,7
june_27_g0,643,3,hierarchical,True,LU,LU,LD,False,0,False,,,4772.0,7
june_27_g0,644,4,sequential,True,LD,LD,LU,False,0,False,,,4536.0,8
june_27_g0,645,2,hierarchical,False,LU,RD,RD,False,0,False,,,4850.0,4
june_27_g0,646,3,hierarchical,False,LD,RU,RU,True,0,True,RU,True,4695.0,11
june_27_g0,647,5,sequential,False,LU,RD,RD,False,0,False,,,4650.0,13
june_27_g0,649,4,sequential,True,RD,RD,RU,True,0,True,RU,True,4201.0,5
june_27_g0,650,5,sequential,False,LU,RU,RU,False,0,False,,,4457.0,10
june_27_g0,652,4,sequential,False,RU,LU,LU,False,1,True,LD,False,4258.0,7
june_28_g0,1,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4458.0,12
june_28_g0,2,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4658.0,8
june_28_g0,3,1,hierarchical,True,LD,LD,LU,False,0,False,,,4773.0,9
june_28_g0,4,2,hierarchical,True,LU,LU,LD,False,0,False,,,4407.0,12
june_28_g0,5,5,sequential,False,RU,LU,LU,False,0,False,,,4197.0,14
june_28_g0,6,3,hierarchical,True,LU,LU,LD,False,0,False,,,4432.0,7
june_28_g0,7,3,hierarchical,True,RU,RU,LD,False,0,False,,,4672.0,8
june_28_g0,8,2,hierarchical,False,LU,RU,RU,False,1,True,LD,False,4776.0,11
june_28_g0,9,6,sequential,True,LU,LU,LD,False,0,False,,,4245.0,13
june_28_g0,11,6,sequential,True,LU,LU,LD,False,0,False,,,4430.0,13
june_28_g0,12,4,sequential,True,LD,LD,LU,False,0,False,,,4471.0,9
june_28_g0,13,6,sequential,False,RU,LU,LU,False,0,False,,,4337.0,7
june_28_g0,14,4,sequential,True,LU,LU,LD,False,0,False,,,4470.0,10
june_28_g0,16,6,sequential,True,LU,LU,LD,False,0,False,,,4257.0,6
june_28_g0,17,6,sequential,True,RD,RD,RU,False,1,True,LU,False,3859.0,11
june_28_g0,18,2,hierarchical,True,LU,LU,LD,False,0,False,,,4412.0,12
june_28_g0,20,6,sequential,True,RU,RU,LU,False,0,False,,,4235.0,7
june_28_g0,21,6,sequential,True,RD,RD,RU,False,0,False,,,3859.0,4
june_28_g0,23,6,sequential,True,RU,RU,LU,False,0,False,,,4064.0,8
june_28_g0,24,5,sequential,True,LU,LU,RU,False,0,False,,,4340.0,13
june_28_g0,25,6,sequential,True,RU,RU,LU,False,0,False,,,4090.0,9
june_28_g0,26,6,sequential,True,RU,RU,LU,False,0,False,,,4070.0,6
june_28_g0,28,6,sequential,True,RU,RU,LU,False,0,False,,,4339.0,7
june_28_g0,29,1,hierarchical,True,RU,RU,RD,False,0,False,,,4797.0,10
june_28_g0,30,4,sequential,True,LU,LU,LD,False,0,False,,,4282.0,10
june_28_g0,31,5,sequential,True,RD,RD,LU,False,1,True,RU,False,3905.0,9
june_28_g0,32,3,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4382.0,11
june_28_g0,33,2,hierarchical,True,RD,RD,RU,False,0,False,,,4454.0,11
june_28_g0,34,3,hierarchical,True,LU,LU,LD,False,0,False,,,4340.0,14
june_28_g0,36,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4510.0,12
june_28_g0,37,5,sequential,True,RU,RU,LD,False,0,False,,,4359.0,7
june_28_g0,39,3,hierarchical,True,RD,RD,RU,False,0,False,,,4232.0,10
june_28_g0,40,1,hierarchical,True,LD,LD,LU,False,0,False,,,4515.0,9
june_28_g0,42,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4546.0,11
june_28_g0,43,6,sequential,True,RU,RU,LU,False,0,False,,,4295.0,8
june_28_g0,44,2,hierarchical,True,LU,LU,LD,False,0,False,,,4311.0,11
june_28_g0,46,5,sequential,True,RU,RU,LD,False,0,False,,,4338.0,7
june_28_g0,47,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3900.0,11
june_28_g0,48,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4614.0,13
june_28_g0,49,6,sequential,True,LD,LD,LU,False,0,False,,,4661.0,16
june_28_g0,50,2,hierarchical,True,LD,LD,LU,False,0,False,,,4477.0,12
june_28_g0,51,5,sequential,True,RU,RU,LD,False,0,False,,,4355.0,11
june_28_g0,52,3,hierarchical,True,LU,LU,LD,False,0,False,,,4193.0,13
june_28_g0,53,1,hierarchical,True,LD,LD,LU,False,0,False,,,4574.0,10
june_28_g0,55,3,hierarchical,True,RD,RD,RU,False,0,False,,,4175.0,9
june_28_g0,56,5,sequential,False,RD,LU,LU,False,0,False,,,4246.0,7
june_28_g0,57,6,sequential,True,LD,LD,LU,False,0,False,,,4679.0,13
june_28_g0,58,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4777.0,13
june_28_g0,59,6,sequential,True,RD,RD,RU,True,0,True,RU,True,3932.0,14
june_28_g0,61,6,sequential,False,RU,RD,RD,True,0,True,RD,True,4104.0,8
june_28_g0,64,2,hierarchical,False,RU,RD,RD,False,0,False,,,4420.0,10
june_28_g0,65,3,hierarchical,True,RD,RD,RU,False,0,False,,,4313.0,7
june_28_g0,66,2,hierarchical,True,RU,RU,RD,False,0,False,,,4773.0,6
june_28_g0,67,3,hierarchical,False,RD,LU,LU,False,1,True,LD,False,4262.0,9
june_28_g0,68,2,hierarchical,False,LD,RU,RU,False,0,False,,,4610.0,11
june_28_g0,69,6,sequential,False,RU,RD,RD,False,1,True,LD,False,4100.0,9
june_28_g0,70,6,sequential,False,RU,RD,RD,False,1,True,LD,False,4053.0,5
june_28_g0,71,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4719.0,12
june_28_g0,73,6,sequential,False,LD,LU,LU,False,0,False,,,4426.0,5
june_28_g0,74,5,sequential,True,RD,RD,LU,False,0,False,,,3885.0,9
june_28_g0,76,5,sequential,True,RD,RD,LU,False,0,False,,,3973.0,11
june_28_g0,77,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4632.0,11
june_28_g0,78,3,hierarchical,True,LU,LU,LD,False,0,False,,,4244.0,10
june_28_g0,79,5,sequential,False,LU,RU,RU,False,1,True,LD,False,4419.0,11
june_28_g0,80,6,sequential,False,RU,RD,RD,False,0,False,,,3856.0,8
june_28_g0,81,6,sequential,False,LU,RU,RU,False,0,False,,,4311.0,8
june_28_g0,82,6,sequential,True,LD,LD,LU,False,0,False,,,4513.0,10
june_28_g0,83,2,hierarchical,True,LU,LU,LD,False,0,False,,,4421.0,14
june_28_g0,84,1,hierarchical,True,RU,RU,RD,False,0,False,,,4956.0,7
june_28_g0,85,1,hierarchical,True,LD,LD,LU,False,0,False,,,4724.0,10
june_28_g0,87,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4472.0,15
june_28_g0,89,5,sequential,False,LD,RU,RU,False,0,False,,,4409.0,10
june_28_g0,90,4,sequential,False,LU,RU,RU,False,0,False,,,4489.0,9
june_28_g0,92,6,sequential,True,LU,LU,LD,False,0,False,,,4526.0,14
june_28_g0,94,5,sequential,True,LU,LU,RU,False,0,False,,,4168.0,9
june_28_g0,95,2,hierarchical,True,RD,RD,RU,False,0,False,,,4478.0,8
june_28_g0,96,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3979.0,10
june_28_g0,97,4,sequential,True,LU,LU,LD,False,0,False,,,4391.0,9
june_28_g0,98,4,sequential,True,RD,RD,RU,False,0,False,,,4194.0,13
june_28_g0,99,5,sequential,True,LU,LU,RU,False,0,False,,,4118.0,10
june_28_g0,100,1,hierarchical,True,RU,RU,RD,False,0,False,,,5009.0,6
june_28_g0,101,3,hierarchical,True,RU,RU,LD,False,0,False,,,4631.0,5
june_28_g0,102,6,sequential,False,LD,LU,LU,True,0,True,LU,True,4431.0,9
june_28_g0,103,5,sequential,True,RU,RU,LD,False,0,False,,,4452.0,9
june_28_g0,104,6,sequential,True,LU,LU,LD,False,0,False,,,4308.0,12
june_28_g0,105,2,hierarchical,True,RU,RU,RD,False,0,False,,,4666.0,9
june_28_g0,106,6,sequential,True,RD,RD,RU,True,0,True,RU,True,4231.0,11
june_28_g0,108,5,sequential,True,RU,RU,LD,False,0,False,,,4568.0,10
june_28_g0,109,3,hierarchical,True,LD,LD,RU,False,0,False,,,4550.0,14
june_28_g0,111,6,sequential,True,RU,RU,LU,False,0,False,,,4224.0,9
june_28_g0,112,1,hierarchical,True,RD,RD,RU,False,0,False,,,4391.0,14
june_28_g0,114,5,sequential,True,RD,RD,LU,False,0,False,,,3860.0,6
june_28_g0,115,2,hierarchical,True,RU,RU,RD,False,0,False,,,4688.0,6
june_28_g0,116,3,hierarchical,False,RU,LD,LD,True,0,True,LD,True,4713.0,10
june_28_g0,117,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4576.0,15
june_28_g0,118,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4532.0,11
june_28_g0,120,2,hierarchical,True,LU,LU,LD,False,0,False,,,4317.0,12
june_28_g0,121,4,sequential,True,RD,RD,RU,True,0,True,RU,True,4133.0,7
june_28_g0,122,2,hierarchical,True,LU,LU,LD,False,0,False,,,4329.0,11
june_28_g0,123,1,hierarchical,True,RD,RD,RU,False,0,False,,,4420.0,3
june_28_g0,124,4,sequential,True,LD,LD,LU,True,0,True,LU,True,4551.0,6
june_28_g0,125,6,sequential,True,LU,LU,LD,False,0,False,,,4329.0,14
june_28_g0,128,5,sequential,True,LU,LU,RU,False,0,False,,,4119.0,10
june_28_g0,130,5,sequential,True,RU,RU,LD,False,0,False,,,4410.0,8
june_28_g0,132,3,hierarchical,True,LU,LU,LD,False,0,False,,,4092.0,13
june_28_g0,133,3,hierarchical,True,RD,RD,RU,False,0,False,,,4221.0,6
june_28_g0,135,5,sequential,True,LD,LD,RU,False,0,False,,,4607.0,9
june_28_g0,136,5,sequential,True,LD,LD,RU,False,1,True,LU,False,4465.0,10
june_28_g0,137,2,hierarchical,True,LU,LU,LD,False,0,False,,,4335.0,7
june_28_g0,138,1,hierarchical,True,RU,RU,RD,False,0,False,,,4835.0,9
june_28_g0,140,6,sequential,True,LD,LD,LU,True,0,True,LU,True,4467.0,12
june_28_g0,142,5,sequential,True,RU,RU,LD,False,0,False,,,4444.0,8
june_28_g0,143,6,sequential,True,RU,RU,LU,False,0,False,,,4112.0,10
june_28_g0,144,5,sequential,True,RU,RU,LD,False,0,False,,,4436.0,12
june_28_g0,145,6,sequential,True,LD,LD,LU,False,0,False,,,4599.0,10
june_28_g0,146,1,hierarchical,True,RD,RD,RU,True,0,True,RU,True,4556.0,11
june_28_g0,147,1,hierarchical,True,LD,LD,LU,False,0,False,,,4738.0,11
