session,trial,maze,regime,correct,chosen,correct_exit,ml_alt,looked_ml_alt,n_other_alt_looked,looked_any_unchosen,first_unchosen_look,first_look_is_ml,window_start_ms,n_fixations_in_window
Oct_23_g0,265,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4430.0,9
Oct_23_g0,266,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4592.0,12
Oct_23_g0,267,2,hierarchical,False,RU,LU,LU,False,1,True,LD,False,4316.0,12
Oct_23_g0,268,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4505.0,16
Oct_23_g0,269,6,sequential,True,RD,RD,RU,False,1,True,LU,False,4068.0,11
Oct_23_g0,271,4,hierarchical,False,LD,LU,LU,False,0,False,,,4260.0,13
Oct_23_g0,273,2,hierarchical,False,LD,RU,RU,False,0,False,,,4514.0,12
Oct_23_g0,274,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4667.0,12
Oct_23_g0,275,4,hierarchical,True,RD,RD,RU,False,0,False,,,4216.0,10
Oct_23_g0,276,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4225.0,13
Oct_23_g0,278,6,sequential,True,RD,RD,RU,False,1,True,LU,False,4043.0,14
Oct_23_g0,279,3,hierarchical,False,LU,RD,RD,True,0,True,RD,True,4127.0,13
Oct_23_g0,280,5,sequential,True,LU,LU,RU,False,0,False,,,3996.0,9
Oct_23_g0,281,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4365.0,9
Oct_23_g0,282,4,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4451.0,11
Oct_23_g0,283,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4082.0,9
Oct_23_g0,285,5,sequential,False,RD,LU,LU,True,1,True,LU,True,4127.0,12
Oct_23_g0,286,1,hierarchical,True,LU,LU,LD,False,0,False,,,4006.0,15
Oct_23_g0,287,6,sequential,False,RD,RU,RU,False,1,True,LU,False,4112.0,11
Oct_23_g0,288,6,sequential,False,LU,RU,RU,False,0,False,,,4088.0,13
Oct_23_g0,289,6,sequential,True,RD,RD,RU,False,1,True,LU,False,3785.0,11
Oct_23_g0,290,5,sequential,False,RU,LD,LD,False,1,True,RD,False,4395.0,14
Oct_23_g0,291,4,hierarchical,True,RD,RD,RU,False,0,False,,,4294.0,10
Oct_23_g0,293,3,hierarchical,False,LD,RU,RU,False,0,False,,,4593.0,12
Oct_23_g0,294,4,hierarchical,False,LU,LD,LD,False,1,True,RD,False,4467.0,16
Oct_23_g0,295,6,sequential,True,RU,RU,LU,False,1,True,RD,False,4168.0,11
Oct_23_g0,296,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3997.0,13
Oct_23_g0,297,5,sequential,True,RU,RU,LD,False,2,True,LU,False,4217.0,13
Oct_23_g0,298,5,sequential,False,RU,LU,LU,True,1,True,RD,False,4118.0,9
Oct_23_g0,299,4,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4082.0,12
Oct_23_g0,300,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4612.0,14
Oct_23_g0,301,6,sequential,False,LD,RU,RU,False,0,False,,,4180.0,16
Oct_23_g0,302,6,sequential,False,RU,LU,LU,False,1,True,LD,False,4274.0,14
Oct_23_g0,303,3,hierarchical,True,LU,LU,LD,False,0,False,,,4239.0,11
Oct_23_g0,304,5,sequential,False,RU,LU,LU,False,0,False,,,4152.0,10
Oct_23_g0,305,3,hierarchical,True,RD,RD,RU,False,0,False,,,4206.0,12
Oct_23_g0,306,4,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4391.0,11
Oct_23_g0,307,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4017.0,11
Oct_23_g0,308,2,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4618.0,10
Oct_23_g0,309,4,hierarchical,True,LD,LD,LU,True,1,True,RD,False,4583.0,11
Oct_23_g0,311,3,hierarchical,True,LD,LD,RU,False,0,False,,,4427.0,9
Oct_23_g0,312,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3825.0,12
Oct_23_g0,313,6,sequential,True,LD,LD,LU,False,0,False,,,4578.0,12
Oct_23_g0,314,4,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4327.0,9
Oct_23_g0,315,5,sequential,False,LU,RD,RD,True,0,True,RD,True,3837.0,8
Oct_23_g0,317,2,hierarchical,True,RD,RD,RU,False,0,False,,,4333.0,14
Oct_23_g0,318,6,sequential,True,RD,RD,RU,False,1,True,LU,False,3946.0,10
Oct_23_g0,319,2,hierarchical,True,RU,RU,RD,False,0,False,,,4554.0,13
Oct_23_g0,321,2,hierarchical,False,RD,LD,LD,False,1,True,LU,False,4551.0,12
Oct_23_g0,322,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4601.0,12
Oct_23_g0,323,3,hierarchical,True,RD,RD,RU,False,0,False,,,4268.0,11
Oct_23_g0,325,2,hierarchical,True,RU,RU,RD,False,0,False,,,4684.0,9
Oct_23_g0,326,6,sequential,True,RD,RD,RU,False,1,True,LU,False,3916.0,12
Oct_23_g0,327,5,sequential,False,RD,LU,LU,True,1,True,LU,True,4203.0,9
Oct_23_g0,329,3,hierarchical,False,LD,RU,RU,False,0,False,,,4546.0,10
Oct_23_g0,330,1,hierarchical,True,LU,LU,LD,True,0,True,LD,True,3991.0,16
Oct_23_g0,331,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4419.0,11
Oct_23_g0,332,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4097.0,10
Oct_23_g0,333,6,sequential,True,RU,RU,LU,False,1,True,RD,False,4000.0,10
Oct_23_g0,334,4,hierarchical,False,RU,LU,LU,False,1,True,LD,False,4473.0,11
Oct_23_g0,335,6,sequential,True,RD,RD,RU,False,0,False,,,3897.0,11
Oct_23_g0,337,2,hierarchical,True,LU,LU,LD,True,1,True,RU,False,4298.0,13
Oct_23_g0,338,2,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4420.0,13
Oct_23_g0,339,4,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4423.0,13
Oct_23_g0,340,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4563.0,12
Oct_23_g0,341,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4078.0,11
Oct_23_g0,342,5,sequential,True,RU,RU,LD,False,1,True,LU,False,4335.0,11
Oct_23_g0,343,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4069.0,10
Oct_23_g0,345,4,hierarchical,False,RU,LU,LU,False,1,True,RD,False,4298.0,12
Oct_23_g0,346,3,hierarchical,True,RD,RD,RU,True,1,True,LD,False,4154.0,15
Oct_23_g0,347,6,sequential,True,LD,LD,LU,False,0,False,,,4494.0,11
Oct_23_g0,349,6,sequential,False,RD,RU,RU,True,0,True,RU,True,4032.0,13
Oct_23_g0,350,3,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4001.0,14
Oct_23_g0,352,6,sequential,True,RU,RU,LU,False,0,False,,,3989.0,12
Oct_23_g0,353,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4553.0,14
Oct_23_g0,354,3,hierarchical,False,LD,LU,LU,False,1,True,RU,False,4095.0,8
Oct_23_g0,356,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4670.0,9
Oct_23_g0,357,3,hierarchical,True,RD,RD,RU,False,0,False,,,4173.0,11
Oct_23_g0,359,4,hierarchical,True,RU,RU,RD,False,0,False,,,4435.0,10
Oct_23_g0,360,4,hierarchical,False,RU,LU,LU,False,0,False,,,4484.0,9
Oct_23_g0,362,2,hierarchical,True,RD,RD,RU,False,2,True,LD,False,4325.0,10
Oct_23_g0,363,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4032.0,13
Oct_23_g0,364,1,hierarchical,True,RU,RU,RD,True,1,True,LU,False,4749.0,11
Oct_23_g0,365,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4463.0,11
Oct_23_g0,366,6,sequential,False,LU,RU,RU,False,1,True,LD,False,4268.0,12
Oct_23_g0,368,5,sequential,True,LD,LD,RU,False,0,False,,,4472.0,14
Oct_23_g0,369,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4486.0,12
Oct_23_g0,370,2,hierarchical,False,RU,LU,LU,True,0,True,LU,True,4357.0,13
Oct_23_g0,371,6,sequential,True,RD,RD,RU,False,0,False,,,3868.0,9
Oct_23_g0,372,1,hierarchical,True,RD,RD,RU,False,0,False,,,4616.0,12
Oct_23_g0,373,4,hierarchical,True,LU,LU,LD,True,1,True,RU,False,4458.0,16
Oct_23_g0,374,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4049.0,9
Oct_23_g0,375,2,hierarchical,True,RD,RD,RU,False,0,False,,,4280.0,11
Oct_23_g0,376,6,sequential,True,RD,RD,RU,False,0,False,,,3778.0,11
Oct_23_g0,377,5,sequential,False,RU,LD,LD,False,0,False,,,4415.0,8
Oct_23_g0,378,1,hierarchical,True,LD,LD,LU,False,0,False,,,4747.0,7
Oct_23_g0,379,4,hierarchical,True,LD,LD,LU,False,0,False,,,4555.0,12
Oct_23_g0,381,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4072.0,10
Oct_23_g0,382,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4282.0,15
Oct_23_g0,383,3,hierarchical,False,LD,RU,RU,False,0,False,,,4665.0,11
Oct_23_g0,385,5,sequential,False,RD,LU,LU,False,0,False,,,4205.0,9
Oct_23_g0,386,2,hierarchical,False,RD,LU,LU,False,0,False,,,4509.0,12
Oct_23_g0,387,4,hierarchical,True,LD,LD,LU,False,0,False,,,4597.0,12
Oct_23_g0,388,5,sequential,False,RD,LU,LU,True,1,True,LU,True,4118.0,14
Oct_23_g0,390,4,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4400.0,16
Oct_23_g0,391,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4454.0,13
Oct_23_g0,393,2,hierarchical,True,LD,LD,LU,False,0,False,,,4426.0,13
Oct_23_g0,394,1,hierarchical,True,RD,RD,RU,False,0,False,,,4345.0,11
Oct_23_g0,395,5,sequential,False,LU,RU,RU,False,0,False,,,4477.0,15
Oct_23_g0,396,5,sequential,False,RD,LU,LU,True,1,True,LU,True,4158.0,10
Oct_23_g0,397,5,sequential,True,LD,LD,RU,False,1,True,RD,False,4525.0,14
Oct_23_g0,398,6,sequential,False,LD,LU,LU,False,1,True,RU,False,4424.0,12
Oct_23_g0,399,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4036.0,12
Oct_23_g0,401,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4199.0,11
Oct_23_g0,402,2,hierarchical,True,RU,RU,RD,False,0,False,,,4538.0,10
Oct_23_g0,403,5,sequential,False,RU,LU,LU,False,1,True,LD,False,4049.0,9
Oct_23_g0,404,1,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4455.0,12
Oct_23_g0,405,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4655.0,14
Oct_23_g0,406,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4436.0,14
Oct_23_g0,407,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4199.0,10
Oct_23_g0,408,1,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4392.0,10
Oct_23_g0,409,1,hierarchical,True,RU,RU,RD,False,0,False,,,4887.0,9
Oct_23_g0,411,3,hierarchical,False,LD,RU,RU,False,0,False,,,4582.0,11
Oct_23_g0,412,1,hierarchical,False,LD,RU,RU,False,0,False,,,4921.0,10
Oct_23_g0,413,5,sequential,True,LD,LD,RU,False,0,False,,,4445.0,12
Oct_23_g0,414,5,sequential,True,LD,LD,RU,False,1,True,RD,False,4464.0,11
Oct_23_g0,415,1,hierarchical,True,LU,LU,LD,False,0,False,,,4176.0,15
Oct_23_g0,416,4,hierarchical,False,LU,RU,RU,False,1,True,LD,False,4500.0,10
Oct_23_g0,417,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,3979.0,9
Oct_23_g0,418,4,hierarchical,False,LD,LU,LU,False,0,False,,,4461.0,16
Oct_23_g0,419,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4182.0,9
Oct_23_g0,420,5,sequential,True,RU,RU,LD,True,1,True,RD,False,4254.0,9
Oct_23_g0,421,5,sequential,False,LU,RU,RU,False,0,False,,,4253.0,8
Oct_23_g0,422,6,sequential,True,LD,LD,LU,False,0,False,,,4505.0,10
Oct_23_g0,423,2,hierarchical,True,LU,LU,LD,False,0,False,,,4383.0,14
Oct_23_g0,424,2,hierarchical,True,RU,RU,RD,False,0,False,,,4457.0,12
Oct_23_g0,425,2,hierarchical,True,LU,LU,LD,True,1,True,LD,True,4374.0,11
Oct_23_g0,427,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4033.0,15
Oct_23_g0,428,4,hierarchical,True,LD,LD,LU,True,1,True,RD,False,4434.0,8
Oct_23_g0,429,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4426.0,13
Oct_23_g0,430,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4014.0,10
Oct_23_g0,431,3,hierarchical,True,LU,LU,LD,False,0,False,,,4078.0,11
Oct_23_g0,432,3,hierarchical,True,LU,LU,LD,False,0,False,,,4211.0,11
Oct_23_g0,433,1,hierarchical,True,RD,RD,RU,False,0,False,,,4369.0,13
Oct_23_g0,434,2,hierarchical,True,RD,RD,RU,False,0,False,,,4360.0,12
Oct_23_g0,435,5,sequential,False,RD,LU,LU,False,0,False,,,4031.0,17
Oct_23_g0,436,6,sequential,True,RD,RD,RU,False,0,False,,,3829.0,11
Oct_23_g0,437,2,hierarchical,True,LD,LD,LU,True,1,True,RD,False,4490.0,11
Oct_23_g0,438,4,hierarchical,True,LU,LU,LD,False,0,False,,,4234.0,14
Oct_23_g0,439,2,hierarchical,True,RD,RD,RU,False,0,False,,,4298.0,9
Oct_23_g0,440,5,sequential,False,LU,RD,RD,False,0,False,,,3863.0,10
Oct_23_g0,441,2,hierarchical,True,RU,RU,RD,False,0,False,,,4799.0,11
Oct_23_g0,442,4,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4505.0,14
Oct_23_g0,443,5,sequential,True,RU,RU,LD,False,2,True,LU,False,4248.0,12
Oct_23_g0,444,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4480.0,15
Oct_23_g0,445,3,hierarchical,True,LD,LD,RU,False,0,False,,,4460.0,10
Oct_23_g0,446,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4812.0,10
Oct_23_g0,447,2,hierarchical,True,RU,RU,RD,False,0,False,,,4678.0,11
Oct_23_g0,449,5,sequential,False,LU,RU,RU,False,0,False,,,4214.0,11
Oct_23_g0,450,1,hierarchical,True,LU,LU,LD,False,0,False,,,4116.0,12
Oct_23_g0,451,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4047.0,11
Oct_23_g0,453,3,hierarchical,True,LD,LD,RU,False,0,False,,,4416.0,15
Oct_23_g0,454,4,hierarchical,True,LD,LD,LU,False,0,False,,,4637.0,14
Oct_23_g0,457,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4791.0,10
Oct_23_g0,458,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3810.0,10
Oct_23_g0,459,3,hierarchical,False,LU,RD,RD,True,1,True,RD,True,4112.0,14
Oct_23_g0,460,2,hierarchical,True,RU,RU,RD,True,1,True,RD,True,4544.0,11
Oct_23_g0,461,6,sequential,True,RD,RD,RU,False,0,False,,,3792.0,10
Oct_23_g0,462,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4055.0,10
Oct_23_g0,463,4,hierarchical,False,LD,RU,RU,False,1,True,LU,False,4473.0,13
Oct_23_g0,464,2,hierarchical,True,LD,LD,LU,False,0,False,,,4463.0,8
Oct_23_g0,465,4,hierarchical,True,RD,RD,RU,False,0,False,,,4152.0,14
Oct_23_g0,466,4,hierarchical,False,LD,LU,LU,False,0,False,,,4265.0,10
Oct_23_g0,467,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4191.0,11
Oct_23_g0,468,4,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4392.0,12
Oct_23_g0,469,2,hierarchical,False,LU,LD,LD,False,0,False,,,4411.0,6
Oct_23_g0,470,6,sequential,False,RD,RU,RU,False,2,True,LU,False,3991.0,9
Oct_23_g0,471,2,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4381.0,12
Oct_23_g0,473,6,sequential,False,LD,LU,LU,False,0,False,,,4337.0,12
Oct_23_g0,475,1,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4834.0,11
Oct_23_g0,476,1,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4281.0,10
Oct_23_g0,477,2,hierarchical,True,RU,RU,RD,False,0,False,,,4703.0,11
Oct_23_g0,478,4,hierarchical,True,RD,RD,RU,False,0,False,,,4288.0,12
Oct_23_g0,480,6,sequential,False,LD,RU,RU,False,1,True,RD,False,4200.0,14
Oct_23_g0,481,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4818.0,15
Oct_23_g0,482,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4576.0,12
Oct_23_g0,483,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4407.0,11
Oct_23_g0,484,2,hierarchical,True,LU,LU,LD,False,0,False,,,4241.0,11
Oct_23_g0,485,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,3973.0,9
Oct_23_g0,486,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4644.0,10
Oct_23_g0,488,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4106.0,12
Oct_23_g0,489,1,hierarchical,True,LU,LU,LD,True,1,True,LD,True,4196.0,12
Oct_23_g0,492,6,sequential,False,LD,LU,LU,False,0,False,,,4242.0,8
Oct_23_g0,493,5,sequential,True,LD,LD,RU,False,2,True,LU,False,4660.0,11
Oct_23_g0,494,5,sequential,True,LD,LD,RU,False,0,False,,,4509.0,11
Oct_23_g0,496,5,sequential,True,RU,RU,LD,False,1,True,RD,False,4452.0,11
Oct_23_g0,497,3,hierarchical,True,LD,LD,RU,False,0,False,,,4606.0,11
Oct_23_g0,498,4,hierarchical,False,LU,LD,LD,True,0,True,LD,True,4569.0,15
Oct_23_g0,499,4,hierarchical,False,RD,RU,RU,False,1,True,LU,False,4476.0,10
Oct_23_g0,500,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4090.0,14
Oct_23_g0,502,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4581.0,11
Oct_23_g0,503,3,hierarchical,True,LU,LU,LD,False,0,False,,,4276.0,13
Oct_23_g0,504,4,hierarchical,False,LD,LU,LU,False,0,False,,,4393.0,6
Oct_23_g0,505,1,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4388.0,13
Oct_23_g0,506,4,hierarchical,True,LD,LD,LU,False,1,True,RU,False,4618.0,11
Oct_23_g0,507,3,hierarchical,True,RD,RD,RU,False,0,False,,,4284.0,11
Oct_23_g0,508,4,hierarchical,True,LD,LD,LU,False,0,False,,,4392.0,9
Oct_23_g0,509,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3943.0,17
Oct_23_g0,510,6,sequential,False,LD,LU,LU,False,0,False,,,4266.0,7
Oct_23_g0,511,5,sequential,True,RD,RD,LU,False,0,False,,,3945.0,10
Oct_23_g0,512,5,sequential,False,LD,RU,RU,False,0,False,,,4287.0,10
Oct_23_g0,513,2,hierarchical,False,LD,LU,LU,False,0,False,,,4430.0,8
Oct_23_g0,514,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4646.0,9
Oct_23_g0,515,6,sequential,False,LU,LD,LD,True,0,True,LD,True,4637.0,10
Oct_23_g0,516,4,hierarchical,True,LD,LD,LU,False,1,True,RU,False,4455.0,13
Oct_23_g0,517,5,sequential,True,LD,LD,RU,False,1,True,RD,False,4451.0,13
Oct_23_g0,518,6,sequential,True,RD,RD,RU,False,0,False,,,3770.0,12
Oct_23_g0,519,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4041.0,10
Oct_23_g0,520,6,sequential,True,LD,LD,LU,False,0,False,,,4385.0,12
Oct_23_g0,521,5,sequential,True,RD,RD,LU,True,0,True,LU,True,4006.0,11
Oct_23_g0,523,3,hierarchical,False,LD,RU,RU,False,1,True,LU,False,4667.0,15
Oct_23_g0,524,5,sequential,False,RU,LD,LD,False,0,False,,,4623.0,13
Oct_23_g0,525,3,hierarchical,True,LD,LD,RU,False,0,False,,,4511.0,7
Oct_23_g0,526,1,hierarchical,True,LD,LD,LU,True,0,True,LU,True,4451.0,13
Oct_23_g0,527,3,hierarchical,True,RU,RU,LD,False,1,True,LU,False,4499.0,10
Oct_23_g0,529,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4187.0,10
Oct_23_g0,530,5,sequential,False,LU,RU,RU,False,0,False,,,4269.0,10
Oct_23_g0,532,4,hierarchical,False,RU,LU,LU,False,2,True,RD,False,4278.0,11
Oct_23_g0,533,2,hierarchical,True,RD,RD,RU,False,0,False,,,4312.0,14
Oct_23_g0,534,2,hierarchical,True,RU,RU,RD,False,0,False,,,4697.0,13
Oct_23_g0,535,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4448.0,8
Oct_23_g0,536,3,hierarchical,False,LU,RD,RD,True,0,True,RD,True,4311.0,10
Oct_23_g0,537,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3855.0,13
Oct_23_g0,538,6,sequential,False,RD,RU,RU,False,1,True,LD,False,3979.0,14
Oct_23_g0,539,3,hierarchical,True,LD,LD,RU,False,1,True,LU,False,4419.0,14
Oct_23_g0,540,2,hierarchical,True,RU,RU,RD,False,1,True,LD,False,4598.0,11
Oct_23_g0,541,4,hierarchical,False,RD,RU,RU,False,2,True,LU,False,4363.0,9
Oct_23_g0,542,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4226.0,16
Oct_23_g0,544,2,hierarchical,False,LD,LU,LU,True,0,True,LU,True,4259.0,9
Oct_23_g0,545,1,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4301.0,11
Oct_23_g0,546,3,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4115.0,12
Oct_23_g0,548,3,hierarchical,True,RU,RU,LD,False,2,True,LU,False,4476.0,12
Oct_23_g0,549,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4306.0,12
Oct_23_g0,552,6,sequential,True,RD,RD,RU,False,0,False,,,4179.0,12
Oct_23_g0,553,4,hierarchical,True,LD,LD,LU,False,0,False,,,4558.0,9
Oct_23_g0,554,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4645.0,13
Oct_23_g0,555,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4467.0,15
Oct_23_g0,558,3,hierarchical,True,LU,LU,LD,True,0,True,LD,True,4007.0,13
Oct_23_g0,560,5,sequential,False,RU,LU,LU,False,1,True,RD,False,4211.0,7
Oct_23_g0,562,5,sequential,False,LD,RU,RU,False,0,False,,,4402.0,9
Oct_23_g0,563,4,hierarchical,True,RD,RD,RU,False,0,False,,,4178.0,11
Oct_23_g0,564,1,hierarchical,True,LD,LD,LU,False,2,True,RD,False,4496.0,11
Oct_23_g0,565,1,hierarchical,True,RU,RU,RD,True,1,True,LU,False,4745.0,10
Oct_23_g0,567,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4639.0,10
Oct_23_g0,568,6,sequential,False,RD,RU,RU,False,0,False,,,4106.0,11
Oct_23_g0,569,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4409.0,12
Oct_23_g0,571,2,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4420.0,9
Oct_23_g0,572,6,sequential,True,RD,RD,RU,True,0,True,RU,True,4031.0,11
Oct_23_g0,573,2,hierarchical,True,RD,RD,RU,False,2,True,LD,False,4418.0,12
Oct_23_g0,574,3,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4060.0,14
Oct_23_g0,576,5,sequential,False,LD,RU,RU,False,0,False,,,4357.0,11
Oct_23_g0,577,4,hierarchical,False,LU,LD,LD,True,0,True,LD,True,4762.0,10
Oct_23_g0,578,1,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4757.0,12
Oct_23_g0,579,2,hierarchical,True,LU,LU,LD,False,0,False,,,4314.0,11
Oct_23_g0,580,2,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4533.0,11
Oct_23_g0,581,3,hierarchical,True,RU,RU,LD,False,2,True,LU,False,4722.0,10
Oct_23_g0,582,4,hierarchical,True,LD,LD,LU,False,1,True,RD,False,4513.0,11
Oct_23_g0,583,1,hierarchical,True,RD,RD,RU,False,1,True,LD,False,4506.0,10
Oct_23_g0,584,5,sequential,True,LD,LD,RU,False,1,True,RD,False,4387.0,11
Oct_23_g0,585,6,sequential,False,LD,LU,LU,True,0,True,LU,True,4253.0,12
Oct_23_g0,586,2,hierarchical,True,RU,RU,RD,False,0,False,,,4430.0,10
Oct_23_g0,587,4,hierarchical,True,RU,RU,RD,True,2,True,RD,True,4457.0,18
Oct_23_g0,588,6,sequential,False,RD,RU,RU,False,1,True,LU,False,4196.0,12
Oct_23_g0,589,5,sequential,False,RD,LU,LU,False,0,False,,,4106.0,11
Oct_23_g0,590,1,hierarchical,True,RU,RU,RD,False,0,False,,,4838.0,14
Oct_23_g0,592,5,sequential,False,RD,LU,LU,True,0,True,LU,True,4201.0,11
Oct_23_g0,593,4,hierarchical,True,RD,RD,RU,False,1,True,LU,False,4277.0,12
Oct_23_g0,594,2,hierarchical,True,LD,LD,LU,True,1,True,RD,False,4407.0,11
Oct_23_g0,597,3,hierarchical,True,LU,LU,LD,True,1,True,RD,False,4250.0,10
Oct_23_g0,599,6,sequential,False,LU,RU,RU,False,0,False,,,4126.0,14
Oct_23_g0,600,3,hierarchical,True,LD,LD,RU,False,0,False,,,4563.0,11
Oct_23_g0,601,5,sequential,True,LU,LU,RU,False,0,False,,,4432.0,12
Oct_23_g0,602,6,sequential,True,RD,RD,RU,False,0,False,,,3842.0,9
Oct_23_g0,603,2,hierarchical,True,RU,RU,RD,False,0,False,,,4901.0,13
Oct_23_g0,604,6,sequential,True,RD,RD,RU,False,1,True,LU,False,3808.0,12
Oct_23_g0,605,3,hierarchical,True,RU,RU,LD,False,1,True,RD,False,4702.0,12
Oct_23_g0,606,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4433.0,11
Oct_23_g0,609,6,sequential,True,RD,RD,RU,False,0,False,,,4029.0,10
Oct_23_g0,610,6,sequential,True,LD,LD,LU,False,1,True,RD,False,4523.0,9
Oct_23_g0,611,6,sequential,True,RU,RU,LU,False,1,True,RD,False,4049.0,9
Oct_23_g0,612,2,hierarchical,True,RU,RU,RD,True,0,True,RD,True,4568.0,13
Oct_23_g0,613,3,hierarchical,True,LD,LD,RU,False,1,True,RD,False,4485.0,12
Oct_23_g0,614,4,hierarchical,False,LD,LU,LU,False,0,False,,,4450.0,13
Oct_23_g0,615,1,hierarchical,True,LD,LD,LU,False,0,False,,,4398.0,11
Oct_23_g0,616,1,hierarchical,True,LD,LD,LU,False,0,False,,,4585.0,12
Oct_23_g0,619,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3802.0,6
Oct_23_g0,620,1,hierarchical,True,LU,LU,LD,False,1,True,RD,False,4071.0,12
Oct_23_g0,621,5,sequential,True,RD,RD,LU,True,0,True,LU,True,3948.0,13
Oct_23_g0,622,4,hierarchical,True,RD,RD,RU,False,0,False,,,4098.0,8
Oct_23_g0,624,5,sequential,False,RD,LU,LU,False,0,False,,,4049.0,8
Oct_23_g0,625,6,sequential,False,RU,LU,LU,False,1,True,RD,False,4254.0,15
